1.00691e+09,5.62838e+07,Boeing
1.00691e+09,5.26870e+06,Lockheed Martin
1.00699e+09,4.5e+09,McDonnell Douglas
1.00699e+09,4.9e+07,Lockheed Martin
1.00699e+09,2.3161e+07,Lockheed Martin
1.00699e+09,2.83454e+08,Lockheed Martin
1.00699e+09,2.54443e+07,Boeing
1.00699e+09,1.5e+07,Boeing
1.00699e+09,6.65338e+06,McDonnell Douglas
1.00699e+09,6.49538e+06,Lockheed Martin
1.00708e+09,4.26757e+07,McDonnell Douglas
1.00708e+09,7.59e+06,Lockheed Martin
1.00734e+09,5.24e+07,Lockheed Martin
1.00742e+09,2.6e+07,Lockheed Martin
1.00751e+09,1.115e+09,Lockheed Martin
1.0076e+09,6.13041e+07,Lockheed Martin
1.0076e+09,5.86688e+06,Boeing
1.0076e+09,1.39582e+07,McDonnell Douglas
1.0076e+09,9.6e+06,Boeing
1.00794e+09,1.3e+07,McDonnell Douglas
1.00794e+09,1.20164e+07,Lockheed Martin
1.00794e+09,1.12881e+07,Boeing
1.00829e+09,1.12e+08,Boeing
1.00829e+09,1.50436e+07,Lockheed Martin
1.00829e+09,2.95386e+07,Lockheed Martin
1.00855e+09,1.50072e+07,McDonnell Douglas
1.00855e+09,7.39477e+06,Boeing
1.00863e+09,5.83542e+06,Lockheed Martin
1.00872e+09,4.22928e+07,Lockheed Martin
1.00872e+09,7.87145e+07,Lockheed Martin
1.00872e+09,6.75e+06,Lockheed Martin
1.00872e+09,6e+06,Lockheed Martin
1.00872e+09,2.4e+07,Boeing
1.00872e+09,1.63638e+07,McDonnell Douglas
1.00872e+09,8.43666e+06,Lockheed Martin
1.00881e+09,1.32879e+09,Lockheed Martin
1.00881e+09,4.9089e+07,Lockheed Martin
1.00881e+09,2.5853e+07,Boeing
1.00881e+09,2.09e+07,Lockheed Martin
1.00881e+09,1.75784e+07,Lockheed Martin
1.00881e+09,1.4011e+07,Lockheed Martin
1.00881e+09,9.4213e+06,Boeing
1.00881e+09,5.05004e+06,Boeing
1.00881e+09,4.8e+07,Boeing
1.00881e+09,3.59854e+07,Lockheed Martin
1.00881e+09,2.32555e+07,Lockheed Martin
1.00881e+09,1.17914e+07,Boeing
1.00889e+09,8.8e+07,Boeing
1.00889e+09,8.04447e+07,Lockheed Martin
1.00889e+09,4.17087e+07,Lockheed Martin
1.00889e+09,1.52e+07,Lockheed Martin
1.00889e+09,9.74098e+06,McDonnell Douglas
1.00889e+09,2.32675e+08,Lockheed Martin
1.00889e+09,9.08604e+07,Lockheed Martin
1.00889e+09,1.19234e+07,Lockheed Martin
1.00889e+09,1.18067e+07,Lockheed Martin
1.00889e+09,1.10418e+07,Lockheed Martin
1.00889e+09,1.10443e+08,Lockheed Martin
1.00889e+09,7.57689e+06,Lockheed Martin
1.00932e+09,1.3e+08,Lockheed Martin
1.00932e+09,1.10443e+08,Lockheed Martin
1.00941e+09,1.6804e+07,Lockheed Martin
